id,year,count_pubs,cited_by,count_pubs_auth,cited_by_auth
https://openalex.org/A5018950435,2021,8,2050,8,2354
https://openalex.org/A5018950435,2022,8,1944,8,2228
https://openalex.org/A5018950435,2023,5,1888,5,2144
https://openalex.org/A5019060100,2012,8,200,8,214
https://openalex.org/A5019060100,2013,8,236,8,251
https://openalex.org/A5019060100,2014,8,196,8,215
https://openalex.org/A5019060100,2015,7,234,7,265
https://openalex.org/A5019060100,2016,10,225,10,230
https://openalex.org/A5019060100,2017,6,293,6,304
https://openalex.org/A5019060100,2018,11,334,11,355
https://openalex.org/A5019060100,2019,6,304,6,316
https://openalex.org/A5019060100,2020,10,351,10,363
https://openalex.org/A5019060100,2021,11,441,11,453
https://openalex.org/A5019060100,2022,5,358,5,369
https://openalex.org/A5019060100,2023,9,361,9,379
https://openalex.org/A5019063797,2012,7,98,7,104
https://openalex.org/A5019063797,2013,4,74,4,85
https://openalex.org/A5019063797,2014,2,86,2,98
https://openalex.org/A5019063797,2015,10,128,10,158
https://openalex.org/A5019063797,2016,13,143,13,185
https://openalex.org/A5019063797,2017,3,124,3,163
https://openalex.org/A5019063797,2018,3,139,3,196
https://openalex.org/A5019063797,2019,4,234,4,315
https://openalex.org/A5019063797,2020,4,269,4,345
https://openalex.org/A5019063797,2021,4,290,4,402
https://openalex.org/A5019063797,2022,5,334,5,471
https://openalex.org/A5019063797,2023,1,339,1,510
https://openalex.org/A5019111954,2012,8,83,8,207
https://openalex.org/A5019111954,2013,1,122,2,315
https://openalex.org/A5019111954,2014,3,168,3,443
https://openalex.org/A5019111954,2015,6,163,6,410
https://openalex.org/A5019111954,2016,4,152,4,349
https://openalex.org/A5019111954,2017,4,163,4,384
https://openalex.org/A5019111954,2018,2,194,2,470
https://openalex.org/A5019111954,2019,4,222,5,518
https://openalex.org/A5019111954,2020,1,230,1,568
https://openalex.org/A5019111954,2021,3,195,3,468
https://openalex.org/A5019111954,2022,3,224,3,552
https://openalex.org/A5019111954,2023,1,150,1,350
https://openalex.org/A5019118332,2012,3,37,3,42
https://openalex.org/A5019118332,2013,4,26,4,29
https://openalex.org/A5019118332,2014,12,35,13,41
https://openalex.org/A5019118332,2015,5,37,5,47
https://openalex.org/A5019118332,2016,10,36,11,42
https://openalex.org/A5019118332,2017,8,70,8,85
https://openalex.org/A5019118332,2018,7,71,7,85
https://openalex.org/A5019118332,2019,9,82,9,97
https://openalex.org/A5019118332,2020,7,116,7,129
https://openalex.org/A5019118332,2021,5,131,5,152
https://openalex.org/A5019118332,2022,7,146,7,177
https://openalex.org/A5019118332,2023,4,159,4,174
https://openalex.org/A5019196767,2012,13,564,16,592
https://openalex.org/A5019196767,2013,26,658,28,674
https://openalex.org/A5019196767,2014,16,663,16,682
https://openalex.org/A5019196767,2015,26,671,26,684
https://openalex.org/A5019196767,2016,14,633,15,645
https://openalex.org/A5019196767,2017,8,630,8,640
https://openalex.org/A5019196767,2018,8,661,8,675
https://openalex.org/A5019196767,2019,12,713,12,726
https://openalex.org/A5019196767,2020,12,827,12,840
https://openalex.org/A5019196767,2021,13,933,13,942
https://openalex.org/A5019196767,2022,3,903,3,911
https://openalex.org/A5019196767,2023,7,841,7,850
https://openalex.org/A5019197669,2012,23,556,23,957
https://openalex.org/A5019197669,2013,10,582,10,988
https://openalex.org/A5019197669,2014,16,693,17,1155
https://openalex.org/A5019197669,2015,25,731,25,1238
https://openalex.org/A5019197669,2016,19,802,19,1352
https://openalex.org/A5019197669,2017,21,815,21,1372
https://openalex.org/A5019197669,2018,16,797,16,1345
https://openalex.org/A5019197669,2019,23,882,23,1512
https://openalex.org/A5019197669,2020,31,965,31,1692
https://openalex.org/A5019197669,2021,25,1111,25,1977
https://openalex.org/A5019197669,2022,11,1079,11,1936
https://openalex.org/A5019197669,2023,21,1029,21,1861
https://openalex.org/A5019221575,2012,33,560,33,1299
https://openalex.org/A5019221575,2013,18,678,18,1532
https://openalex.org/A5019221575,2014,18,717,18,1605
https://openalex.org/A5019221575,2015,21,874,22,1935
https://openalex.org/A5019221575,2016,18,825,20,1918
https://openalex.org/A5019221575,2017,14,819,14,1810
https://openalex.org/A5019221575,2018,18,881,18,2015
https://openalex.org/A5019221575,2019,17,979,17,2207
https://openalex.org/A5019221575,2020,21,1078,21,2460
https://openalex.org/A5019221575,2021,22,1156,22,2657
https://openalex.org/A5019221575,2022,13,1180,13,2673
https://openalex.org/A5019221575,2023,12,1135,12,2439
https://openalex.org/A5019280176,2012,2,44,2,45
https://openalex.org/A5019280176,2013,1,40,1,41
https://openalex.org/A5019280176,2014,3,45,3,48
https://openalex.org/A5019280176,2015,3,60,3,84
https://openalex.org/A5019280176,2016,2,80,4,132
https://openalex.org/A5019280176,2019,9,84,9,154
https://openalex.org/A5019280176,2020,1,107,1,223
https://openalex.org/A5019280176,2021,2,87,2,181
https://openalex.org/A5019297969,2012,3,4,3,4
https://openalex.org/A5019297969,2013,6,12,6,12
https://openalex.org/A5019297969,2014,5,7,5,7
https://openalex.org/A5019297969,2015,5,8,5,8
https://openalex.org/A5019297969,2016,10,12,11,12
https://openalex.org/A5019297969,2017,16,8,16,8
https://openalex.org/A5019297969,2018,5,11,5,11
https://openalex.org/A5019297969,2019,1,16,1,16
https://openalex.org/A5019297969,2020,11,12,11,12
https://openalex.org/A5019297969,2021,8,26,8,26
https://openalex.org/A5019297969,2022,2,26,2,26
https://openalex.org/A5019318187,2012,9,386,11,538
https://openalex.org/A5019318187,2013,6,447,6,668
https://openalex.org/A5019318187,2014,6,496,8,801
https://openalex.org/A5019318187,2015,11,536,12,860
https://openalex.org/A5019318187,2016,4,476,4,782
https://openalex.org/A5019318187,2017,8,535,9,842
https://openalex.org/A5019318187,2018,2,554,2,855
https://openalex.org/A5019318187,2019,2,594,2,964
https://openalex.org/A5019318187,2020,2,643,2,1049
https://openalex.org/A5019318187,2021,7,663,7,1192
https://openalex.org/A5019318187,2022,4,697,4,1337
https://openalex.org/A5019318187,2023,6,603,6,1134
https://openalex.org/A5019347162,2012,15,283,15,800
https://openalex.org/A5019347162,2013,6,253,7,742
https://openalex.org/A5019347162,2014,17,347,18,1025
https://openalex.org/A5019347162,2015,16,379,20,1071
https://openalex.org/A5019347162,2016,12,401,12,1152
https://openalex.org/A5019347162,2017,9,461,9,1341
https://openalex.org/A5019347162,2018,10,515,10,1474
https://openalex.org/A5019347162,2019,11,547,11,1618
https://openalex.org/A5019347162,2020,12,589,12,1711
https://openalex.org/A5019347162,2021,15,711,16,2077
https://openalex.org/A5019347162,2022,8,633,8,1860
https://openalex.org/A5019347162,2023,9,615,9,1826
https://openalex.org/A5019453132,2012,19,249,19,342
https://openalex.org/A5019453132,2013,11,404,11,525
https://openalex.org/A5019453132,2014,10,478,10,610
https://openalex.org/A5019453132,2015,14,517,14,641
https://openalex.org/A5019453132,2016,18,459,18,580
https://openalex.org/A5019453132,2017,6,553,12,794
https://openalex.org/A5019453132,2018,13,536,13,803
https://openalex.org/A5019453132,2019,25,589,25,904
https://openalex.org/A5019453132,2020,25,899,25,1421
https://openalex.org/A5019453132,2021,24,1585,25,2636
https://openalex.org/A5019453132,2022,26,2215,26,3913
https://openalex.org/A5019453132,2023,86,2312,86,4220
https://openalex.org/A5019516009,2012,18,416,18,563
https://openalex.org/A5019516009,2013,15,563,15,740
https://openalex.org/A5019516009,2014,10,557,11,714
https://openalex.org/A5019516009,2015,14,536,14,716
https://openalex.org/A5019516009,2016,11,507,12,675
https://openalex.org/A5019516009,2017,12,497,12,646
https://openalex.org/A5019516009,2018,24,595,24,767
https://openalex.org/A5019516009,2019,31,617,31,789
https://openalex.org/A5019516009,2020,11,736,11,923
https://openalex.org/A5019516009,2021,23,751,23,940
https://openalex.org/A5019516009,2022,7,700,7,897
https://openalex.org/A5019516009,2023,14,834,14,1027
https://openalex.org/A5019628934,2012,10,73,11,81
https://openalex.org/A5019628934,2013,11,55,13,59
https://openalex.org/A5019628934,2014,17,66,17,73
https://openalex.org/A5019628934,2015,18,61,18,65
https://openalex.org/A5019628934,2016,21,83,21,90
https://openalex.org/A5019628934,2017,20,96,20,104
https://openalex.org/A5019628934,2018,22,112,23,128
https://openalex.org/A5019628934,2019,39,268,39,374
https://openalex.org/A5019628934,2020,20,384,20,622
https://openalex.org/A5019628934,2021,22,521,22,868
https://openalex.org/A5019628934,2022,2,590,3,998
https://openalex.org/A5019628934,2023,3,549,3,999
https://openalex.org/A5019749108,2012,4,179,5,290
https://openalex.org/A5019749108,2013,10,242,10,379
https://openalex.org/A5019749108,2014,14,249,14,427
https://openalex.org/A5019749108,2015,10,215,10,370
https://openalex.org/A5019749108,2016,7,239,7,431
https://openalex.org/A5019749108,2017,4,251,4,454
https://openalex.org/A5019749108,2018,5,233,5,435
https://openalex.org/A5019749108,2019,2,250,2,469
https://openalex.org/A5019749108,2020,2,244,2,440
https://openalex.org/A5019749108,2021,4,272,4,485
https://openalex.org/A5019749108,2022,3,228,3,428
https://openalex.org/A5019749108,2023,32,214,32,407
https://openalex.org/A5019854903,2017,1,1,1,1
https://openalex.org/A5019854903,2018,1,5,1,5
https://openalex.org/A5019906688,2020,2,1,2,1
https://openalex.org/A5019906688,2022,1,1,1,1
https://openalex.org/A5019973225,2012,9,85,9,86
https://openalex.org/A5019973225,2013,3,92,3,95
https://openalex.org/A5019973225,2014,3,92,4,97
https://openalex.org/A5019973225,2015,8,76,8,78
https://openalex.org/A5019973225,2016,9,87,9,89
https://openalex.org/A5019973225,2017,3,59,3,60
https://openalex.org/A5019973225,2018,9,91,9,92
https://openalex.org/A5019973225,2019,23,117,23,127
https://openalex.org/A5019973225,2020,16,226,16,267
https://openalex.org/A5019973225,2021,8,324,8,395
https://openalex.org/A5019973225,2022,15,370,15,459
https://openalex.org/A5019973225,2023,8,398,8,506
https://openalex.org/A5019984978,2012,13,1363,14,1860
https://openalex.org/A5019984978,2013,23,1636,23,2137
https://openalex.org/A5019984978,2014,26,1767,26,2396
https://openalex.org/A5019984978,2015,33,1922,33,2629
https://openalex.org/A5019984978,2016,18,1984,18,2633
https://openalex.org/A5019984978,2017,15,1992,15,2619
https://openalex.org/A5019984978,2018,21,2136,21,2799
https://openalex.org/A5019984978,2019,19,2343,19,3138
https://openalex.org/A5019984978,2020,17,2363,17,3190
https://openalex.org/A5019984978,2021,15,2751,15,3795
https://openalex.org/A5019984978,2022,24,3044,24,4305
https://openalex.org/A5019984978,2023,21,2697,21,3837
https://openalex.org/A5019987097,2012,12,235,12,249
https://openalex.org/A5019987097,2013,18,256,18,269
https://openalex.org/A5019987097,2014,15,304,15,322
https://openalex.org/A5019987097,2015,13,310,13,335
https://openalex.org/A5019987097,2016,17,451,17,488
https://openalex.org/A5019987097,2017,22,430,22,469
https://openalex.org/A5019987097,2018,15,451,15,493
https://openalex.org/A5019987097,2019,19,565,20,643
https://openalex.org/A5019987097,2020,19,762,19,880
https://openalex.org/A5019987097,2021,15,1117,15,1212
https://openalex.org/A5019987097,2022,17,1087,17,1174
https://openalex.org/A5019987097,2023,11,935,11,1029
https://openalex.org/A5020028940,2012,5,8,5,15
https://openalex.org/A5020028940,2013,11,10,11,10
https://openalex.org/A5020028940,2014,8,11,8,39
https://openalex.org/A5020028940,2015,6,9,6,9
https://openalex.org/A5020028940,2016,5,8,5,15
https://openalex.org/A5020028940,2017,2,5,2,12
https://openalex.org/A5020028940,2018,2,5,2,12
https://openalex.org/A5020028940,2019,5,106,5,288
https://openalex.org/A5020028940,2020,3,15,3,15
https://openalex.org/A5020028940,2021,5,9,6,16
https://openalex.org/A5020028940,2022,6,5,6,14
https://openalex.org/A5020028940,2023,1,7,1,14
https://openalex.org/A5020097116,2012,24,117,25,160
https://openalex.org/A5020097116,2013,31,191,31,255
https://openalex.org/A5020097116,2014,35,239,35,349
https://openalex.org/A5020097116,2015,44,488,44,697
https://openalex.org/A5020097116,2016,37,622,37,863
https://openalex.org/A5020097116,2017,52,836,55,1224
https://openalex.org/A5020097116,2018,59,1160,60,2095
https://openalex.org/A5020097116,2019,90,1652,92,2996
https://openalex.org/A5020097116,2020,56,2258,56,3769
https://openalex.org/A5020097116,2021,52,2633,55,4449
https://openalex.org/A5020097116,2022,36,3020,41,5200
https://openalex.org/A5020097116,2023,43,3232,68,5846
https://openalex.org/A5020120535,2012,6,411,6,411
https://openalex.org/A5020120535,2013,3,431,3,430
https://openalex.org/A5020120535,2014,9,472,9,472
https://openalex.org/A5020120535,2015,10,510,10,510
https://openalex.org/A5020120535,2016,6,553,7,553
https://openalex.org/A5020120535,2017,13,696,13,706
https://openalex.org/A5020120535,2018,25,840,25,895
https://openalex.org/A5020120535,2019,26,987,28,1105
https://openalex.org/A5020120535,2020,30,1178,31,1446
https://openalex.org/A5020120535,2021,33,1395,34,1803
https://openalex.org/A5020120535,2022,46,1547,48,2120
https://openalex.org/A5020120535,2023,35,1505,35,2126
https://openalex.org/A5020129204,2012,5,366,5,442
https://openalex.org/A5020129204,2013,5,356,5,392
https://openalex.org/A5020129204,2014,10,406,11,457
https://openalex.org/A5020129204,2015,3,448,3,473
https://openalex.org/A5020129204,2016,8,380,8,400
https://openalex.org/A5020129204,2017,7,295,8,303
https://openalex.org/A5020129204,2018,11,343,11,354
https://openalex.org/A5020129204,2019,8,455,8,480
https://openalex.org/A5020129204,2020,6,320,7,339
https://openalex.org/A5020129204,2021,3,531,4,552
https://openalex.org/A5020129204,2022,5,515,5,554
https://openalex.org/A5020129204,2023,4,370,4,401
https://openalex.org/A5020162929,2012,13,59,13,67
https://openalex.org/A5020162929,2013,6,124,6,147
https://openalex.org/A5020162929,2014,10,120,13,143
https://openalex.org/A5020162929,2015,10,152,10,161
https://openalex.org/A5020162929,2016,15,154,14,162
https://openalex.org/A5020162929,2017,6,142,7,155
https://openalex.org/A5020162929,2018,5,187,5,211
https://openalex.org/A5020162929,2019,8,211,8,230
https://openalex.org/A5020162929,2020,14,212,14,233
https://openalex.org/A5020162929,2021,20,329,20,364
https://openalex.org/A5020162929,2022,20,333,20,370
https://openalex.org/A5020162929,2023,10,324,10,356
https://openalex.org/A5020174668,2012,6,42,6,57
https://openalex.org/A5020174668,2013,1,38,2,42
https://openalex.org/A5020174668,2014,2,26,2,41
https://openalex.org/A5020174668,2015,2,41,2,47
https://openalex.org/A5020174668,2017,1,28,1,48
https://openalex.org/A5020174668,2018,1,30,1,35
https://openalex.org/A5020174668,2019,2,36,2,62
https://openalex.org/A5020174668,2020,1,42,1,53
https://openalex.org/A5020174668,2021,1,39,1,52
https://openalex.org/A5020174668,2022,1,39,1,64
https://openalex.org/A5020174668,2023,3,36,3,63
https://openalex.org/A5020302979,2012,6,33,8,33
https://openalex.org/A5020302979,2013,9,34,9,35
https://openalex.org/A5020302979,2014,3,40,3,40
https://openalex.org/A5020302979,2015,2,39,2,39
https://openalex.org/A5020302979,2016,9,41,9,41
https://openalex.org/A5020302979,2017,1,60,1,60
https://openalex.org/A5020302979,2018,7,56,7,56
https://openalex.org/A5020302979,2019,7,59,7,59
https://openalex.org/A5020302979,2020,9,75,9,75
https://openalex.org/A5020302979,2022,4,73,4,73
https://openalex.org/A5020302979,2023,4,87,4,87
https://openalex.org/A5020351194,2012,13,739,13,751
https://openalex.org/A5020351194,2013,15,829,15,846
https://openalex.org/A5020351194,2014,21,1122,21,1138
https://openalex.org/A5020351194,2015,7,979,7,999
https://openalex.org/A5020351194,2016,13,862,15,879
https://openalex.org/A5020351194,2017,13,895,14,912
https://openalex.org/A5020351194,2018,8,1010,8,1024
https://openalex.org/A5020351194,2019,5,1679,5,1718
https://openalex.org/A5020351194,2020,7,1260,8,1350
https://openalex.org/A5020351194,2021,5,1030,5,1115
https://openalex.org/A5020351194,2022,5,1036,9,1132
https://openalex.org/A5020351194,2023,3,1046,4,1192
https://openalex.org/A5020445619,2018,2,4,2,2
https://openalex.org/A5020445619,2019,3,3,3,1
https://openalex.org/A5020530809,2012,12,432,12,557
https://openalex.org/A5020530809,2013,5,570,5,735
https://openalex.org/A5020530809,2014,3,482,3,628
https://openalex.org/A5020530809,2015,11,506,11,704
https://openalex.org/A5020530809,2016,9,463,9,631
https://openalex.org/A5020530809,2017,6,378,6,559
https://openalex.org/A5020530809,2018,6,428,6,645
https://openalex.org/A5020530809,2019,3,435,3,632
https://openalex.org/A5020530809,2020,3,388,3,596
https://openalex.org/A5020530809,2021,9,507,9,774
https://openalex.org/A5020530809,2022,5,370,6,564
https://openalex.org/A5020530809,2023,5,361,5,572
https://openalex.org/A5020589215,2014,4,1,4,1
https://openalex.org/A5020607244,2013,1,2,1,2
https://openalex.org/A5020655970,2012,4,262,4,272
https://openalex.org/A5020655970,2013,6,346,6,355
https://openalex.org/A5020655970,2014,20,414,20,424
https://openalex.org/A5020655970,2015,9,409,9,424
https://openalex.org/A5020655970,2016,3,395,3,409
https://openalex.org/A5020655970,2017,5,432,5,448
https://openalex.org/A5020655970,2018,11,458,11,491
https://openalex.org/A5020655970,2019,8,455,8,477
https://openalex.org/A5020655970,2020,9,562,9,598
https://openalex.org/A5020655970,2021,10,614,10,658
https://openalex.org/A5020655970,2022,7,667,7,713
https://openalex.org/A5020655970,2023,6,632,6,671
