id,works_count,cited_by_count
https://openalex.org/A5088988397,444,24521
https://openalex.org/A5005773814,412,55528
https://openalex.org/A5019197669,399,12507
https://openalex.org/A5061943173,356,24522
https://openalex.org/A5080811781,354,11242
https://openalex.org/A5039944396,350,23558
https://openalex.org/A5017073972,322,2743
https://openalex.org/A5083397861,302,22074
https://openalex.org/A5046773983,298,30692
https://openalex.org/A5014340339,292,7267
https://openalex.org/A5055588115,259,18644
https://openalex.org/A5065455968,255,3739
https://openalex.org/A5021597876,248,11424
https://openalex.org/A5074193742,242,12602
https://openalex.org/A5059971574,218,6258
https://openalex.org/A5073093002,215,9216
https://openalex.org/A5055137783,205,5423
https://openalex.org/A5032155254,197,11272
https://openalex.org/A5009602483,196,6295
https://openalex.org/A5029315164,159,1336
https://openalex.org/A5036063976,158,3730
https://openalex.org/A5019731614,155,1765
https://openalex.org/A5031207311,145,1304
https://openalex.org/A5015578405,144,4041
https://openalex.org/A5058098724,138,5880
https://openalex.org/A5014808000,128,1657
https://openalex.org/A5015476743,120,11718
https://openalex.org/A5059647693,112,3262
https://openalex.org/A5037271265,109,1208
https://openalex.org/A5019118332,102,1128
https://openalex.org/A5052193883,88,4465
https://openalex.org/A5084277200,88,1197
https://openalex.org/A5044705685,86,974
https://openalex.org/A5077898678,83,157
https://openalex.org/A5063006023,80,1386
https://openalex.org/A5040949328,57,554
https://openalex.org/A5018678060,56,133
https://openalex.org/A5090455371,55,152
https://openalex.org/A5071560733,54,300
https://openalex.org/A5090283233,54,3082
https://openalex.org/A5081558436,51,774
https://openalex.org/A5016133836,44,19
https://openalex.org/A5054193739,38,707
https://openalex.org/A5035049195,19,390
https://openalex.org/A5062088250,14,217
https://openalex.org/A5006879785,10,137
https://openalex.org/A5033523456,7,68
https://openalex.org/A5079963452,3,33
https://openalex.org/A5031439294,852,8741
https://openalex.org/A5066957139,667,75344
https://openalex.org/A5075152654,591,28662
https://openalex.org/A5002870795,507,15249
https://openalex.org/A5044189909,505,20399
https://openalex.org/A5059796153,479,15175
https://openalex.org/A5011620756,447,18102
https://openalex.org/A5006641161,441,16517
https://openalex.org/A5070684680,429,8130
https://openalex.org/A5058784327,427,18032
https://openalex.org/A5082826821,417,16835
https://openalex.org/A5006066076,400,16923
https://openalex.org/A5076709979,394,17554
https://openalex.org/A5069070639,379,12144
https://openalex.org/A5024631418,375,10837
https://openalex.org/A5064580768,363,24546
https://openalex.org/A5000501122,335,18539
https://openalex.org/A5030669499,316,10887
https://openalex.org/A5012392552,312,19253
https://openalex.org/A5012697499,308,2433
https://openalex.org/A5001110573,294,8435
https://openalex.org/A5042258024,276,5945
https://openalex.org/A5001053552,259,5865
https://openalex.org/A5011892251,256,2640
https://openalex.org/A5055139507,250,8016
https://openalex.org/A5043278467,248,11747
https://openalex.org/A5018145087,223,9026
https://openalex.org/A5010935061,198,4011
https://openalex.org/A5035681062,195,5953
https://openalex.org/A5017221083,166,1201
https://openalex.org/A5084321919,165,2706
https://openalex.org/A5036857139,164,7169
https://openalex.org/A5071729186,147,18189
https://openalex.org/A5045087393,141,892
https://openalex.org/A5019104557,134,4225
https://openalex.org/A5089979267,132,1839
https://openalex.org/A5070827623,126,3672
https://openalex.org/A5035646062,112,2402
https://openalex.org/A5012543101,89,768
https://openalex.org/A5030427932,89,3113
https://openalex.org/A5028277630,77,972
https://openalex.org/A5019160167,76,1312
https://openalex.org/A5052948949,76,799
https://openalex.org/A5060080495,53,985
https://openalex.org/A5072222318,48,481
https://openalex.org/A5029827063,44,294
https://openalex.org/A5057486393,43,1588
https://openalex.org/A5059671486,36,340
https://openalex.org/A5045454769,25,184
https://openalex.org/A5033768093,10,5800
https://openalex.org/A5074268246,1179,35391
https://openalex.org/A5086856138,708,20727
https://openalex.org/A5050300271,613,8085
https://openalex.org/A5023964068,558,35061
https://openalex.org/A5037368893,487,25204
https://openalex.org/A5032824722,479,8900
https://openalex.org/A5052182362,420,5794
https://openalex.org/A5014697573,381,14183
https://openalex.org/A5048946142,362,9259
https://openalex.org/A5058384202,342,11502
https://openalex.org/A5047194405,335,4700
https://openalex.org/A5048787356,309,4249
https://openalex.org/A5051465560,289,8823
https://openalex.org/A5071859520,245,9856
https://openalex.org/A5059104468,234,7890
https://openalex.org/A5066028768,233,7234
https://openalex.org/A5069691714,201,11218
https://openalex.org/A5085342539,201,8679
https://openalex.org/A5071943748,174,4091
https://openalex.org/A5016267582,172,459
https://openalex.org/A5046979130,167,1888
https://openalex.org/A5064781958,164,2074
https://openalex.org/A5016671620,134,1192
https://openalex.org/A5039787444,128,1771
https://openalex.org/A5027611742,114,1354
https://openalex.org/A5039934786,93,829
https://openalex.org/A5039510014,90,6888
https://openalex.org/A5014240894,85,82
https://openalex.org/A5024764484,83,2677
https://openalex.org/A5037916025,83,979
https://openalex.org/A5042642885,79,1413
https://openalex.org/A5043822767,49,29
https://openalex.org/A5027060896,35,567
https://openalex.org/A5003540095,32,463
https://openalex.org/A5045452908,26,35
https://openalex.org/A5008354327,25,250
https://openalex.org/A5014620513,19,191
https://openalex.org/A5057127632,19,124
https://openalex.org/A5034072731,16,53
https://openalex.org/A5069248001,15,86
https://openalex.org/A5039593003,5,137
https://openalex.org/A5019635779,4,9
https://openalex.org/A5055325255,3,22
https://openalex.org/A5071194156,3,168
https://openalex.org/A5087514423,2,7
https://openalex.org/A5006509962,1,0
https://openalex.org/A5016724327,1,4
https://openalex.org/A5058766476,1,10
https://openalex.org/A5082899844,1,3
https://openalex.org/A5005745726,815,21221
https://openalex.org/A5013980875,781,33645
https://openalex.org/A5018346857,599,21933
https://openalex.org/A5012222426,523,19409
https://openalex.org/A5032042155,440,10667
https://openalex.org/A5011288026,436,20846
https://openalex.org/A5087038295,397,28533
https://openalex.org/A5081222354,340,21938
https://openalex.org/A5055462295,277,7081
https://openalex.org/A5026872836,232,12564
https://openalex.org/A5075016511,221,9211
https://openalex.org/A5065306947,217,9570
https://openalex.org/A5002177010,213,10871
https://openalex.org/A5084961610,211,6630
https://openalex.org/A5020297624,209,4353
https://openalex.org/A5035369278,208,7874
https://openalex.org/A5003752854,199,2152
https://openalex.org/A5006746843,194,11187
https://openalex.org/A5087912876,191,4665
https://openalex.org/A5051838792,171,2166
https://openalex.org/A5051907160,169,5090
https://openalex.org/A5028294859,160,14737
https://openalex.org/A5029770657,159,3075
https://openalex.org/A5066056287,159,3813
https://openalex.org/A5077552967,154,1460
https://openalex.org/A5001108149,149,4850
https://openalex.org/A5057415114,142,1650
https://openalex.org/A5081174058,138,284
https://openalex.org/A5053589047,128,6904
https://openalex.org/A5052301073,120,5494
https://openalex.org/A5029065726,104,758
https://openalex.org/A5064361316,102,2326
https://openalex.org/A5030354719,91,1047
https://openalex.org/A5004001604,85,1894
https://openalex.org/A5077265296,62,830
https://openalex.org/A5053543520,52,806
https://openalex.org/A5045595265,47,484
https://openalex.org/A5067887768,45,3101
https://openalex.org/A5062788255,43,1547
https://openalex.org/A5012121579,42,1016
https://openalex.org/A5033405663,41,62
https://openalex.org/A5065304941,34,152
https://openalex.org/A5045816158,22,334
https://openalex.org/A5070638963,21,422
https://openalex.org/A5086740132,16,1264
https://openalex.org/A5023194346,15,12
https://openalex.org/A5006017417,5,15
https://openalex.org/A5016658095,1,0
https://openalex.org/A5061046619,1,25
https://openalex.org/A5089751147,1,7
https://openalex.org/A5016674922,585,14029
https://openalex.org/A5071993340,565,11634
https://openalex.org/A5032625076,527,29996
https://openalex.org/A5024508073,467,12570
https://openalex.org/A5038384386,452,9285
https://openalex.org/A5021284732,409,22099
https://openalex.org/A5009768995,352,4526
https://openalex.org/A5061661160,299,10978
https://openalex.org/A5039002334,288,14555
https://openalex.org/A5036117658,282,2699
https://openalex.org/A5033294698,271,9380
https://openalex.org/A5058712681,257,6383
https://openalex.org/A5002223668,249,2501
https://openalex.org/A5042103043,242,11559
https://openalex.org/A5012114441,241,3605
https://openalex.org/A5053031318,241,33698
https://openalex.org/A5080631800,232,7430
https://openalex.org/A5010535208,210,3725
https://openalex.org/A5077552107,189,17155
https://openalex.org/A5033242394,186,1985
https://openalex.org/A5071406510,181,2654
https://openalex.org/A5023426397,164,5336
https://openalex.org/A5034692062,163,741
https://openalex.org/A5008220652,162,2019
https://openalex.org/A5022959852,158,5916
https://openalex.org/A5090285025,158,561
https://openalex.org/A5023450148,156,3976
https://openalex.org/A5030904344,155,6768
https://openalex.org/A5036267759,151,7798
https://openalex.org/A5063310768,143,5302
https://openalex.org/A5005439744,139,1465
https://openalex.org/A5040140423,137,7323
https://openalex.org/A5000063945,133,494
https://openalex.org/A5031490316,127,1232
https://openalex.org/A5087767013,122,838
https://openalex.org/A5049980767,117,3301
https://openalex.org/A5053557373,117,6960
https://openalex.org/A5019643714,111,245
https://openalex.org/A5080008667,110,4357
https://openalex.org/A5040818477,109,221
https://openalex.org/A5049233238,100,167
https://openalex.org/A5009983623,94,4510
https://openalex.org/A5054243668,81,222
https://openalex.org/A5025829348,75,8057
https://openalex.org/A5075465347,63,319
https://openalex.org/A5002492623,53,782
https://openalex.org/A5003210995,40,183
https://openalex.org/A5025430479,30,48
https://openalex.org/A5053526202,18,56
https://openalex.org/A5072695946,10,155
https://openalex.org/A5077352940,673,15146
https://openalex.org/A5043315520,487,22461
https://openalex.org/A5071478025,452,40052
https://openalex.org/A5018912278,431,26812
https://openalex.org/A5035408121,429,6756
https://openalex.org/A5068038653,412,11453
https://openalex.org/A5014452233,397,24458
https://openalex.org/A5077726256,380,8212
https://openalex.org/A5042579611,372,11125
https://openalex.org/A5063241688,370,15971
https://openalex.org/A5016116856,353,8149
https://openalex.org/A5004497466,301,9248
https://openalex.org/A5040355091,295,7421
https://openalex.org/A5010030675,248,3718
https://openalex.org/A5062047678,231,4451
https://openalex.org/A5048897713,196,3583
https://openalex.org/A5000576271,194,2022
https://openalex.org/A5049420090,190,9899
https://openalex.org/A5016155788,187,5426
https://openalex.org/A5011439774,177,5643
https://openalex.org/A5008830761,176,9048
https://openalex.org/A5069445623,175,78
https://openalex.org/A5033780078,171,1736
https://openalex.org/A5040503248,170,1119
https://openalex.org/A5053988877,170,2438
https://openalex.org/A5081916995,163,5754
https://openalex.org/A5046541823,153,2092
https://openalex.org/A5070376944,153,3616
https://openalex.org/A5002738816,148,3372
https://openalex.org/A5015937308,134,7019
https://openalex.org/A5015782065,133,4206
https://openalex.org/A5006573806,130,2013
https://openalex.org/A5090935537,130,3315
https://openalex.org/A5041786385,118,1936
https://openalex.org/A5062363345,117,782
https://openalex.org/A5016184040,97,1987
https://openalex.org/A5062816371,85,743
https://openalex.org/A5023661423,81,349
https://openalex.org/A5056164137,75,114
https://openalex.org/A5023520353,73,251
https://openalex.org/A5000158438,53,295
https://openalex.org/A5000453014,48,434
https://openalex.org/A5065387090,43,784
https://openalex.org/A5086642788,41,129
https://openalex.org/A5074379754,40,1041
https://openalex.org/A5067759649,36,149
https://openalex.org/A5006795673,35,5
https://openalex.org/A5071819715,7,41
https://openalex.org/A5004515206,6,190
https://openalex.org/A5071641085,1,0
https://openalex.org/A5061387217,724,12613
https://openalex.org/A5028485156,596,53115
https://openalex.org/A5018420083,500,10880
https://openalex.org/A5036345568,455,21014
https://openalex.org/A5060377458,414,23099
https://openalex.org/A5054179353,379,10999
https://openalex.org/A5063701076,339,11645
https://openalex.org/A5054117134,312,3951
https://openalex.org/A5033664285,291,15692
https://openalex.org/A5074159259,280,13010
https://openalex.org/A5033917147,260,33964
https://openalex.org/A5044939299,258,11815
https://openalex.org/A5048293514,258,11532
https://openalex.org/A5063740595,256,23086
https://openalex.org/A5039749836,250,710
https://openalex.org/A5077837139,240,3253
https://openalex.org/A5073500698,233,4755
https://openalex.org/A5089313957,225,21320
https://openalex.org/A5043576195,216,3788
https://openalex.org/A5031278668,215,8858
https://openalex.org/A5078423053,214,743
https://openalex.org/A5058920170,212,2818
https://openalex.org/A5080214204,211,1624
https://openalex.org/A5061230085,208,1413
https://openalex.org/A5037987445,205,2933
https://openalex.org/A5018392015,187,6828
https://openalex.org/A5019749108,180,3869
https://openalex.org/A5020514827,176,1476
https://openalex.org/A5032022829,160,5269
https://openalex.org/A5011932505,149,8228
https://openalex.org/A5089072554,139,2735
https://openalex.org/A5086737205,109,5241
https://openalex.org/A5074091609,101,4345
https://openalex.org/A5063983164,90,220
https://openalex.org/A5072450525,88,7220
https://openalex.org/A5090210063,84,978
https://openalex.org/A5048505664,79,75
https://openalex.org/A5001059421,75,129
https://openalex.org/A5048957383,58,1149
https://openalex.org/A5079435594,58,4787
https://openalex.org/A5015942170,37,289
https://openalex.org/A5090884741,34,655
https://openalex.org/A5083496326,26,590
